,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
127,Peace Is The Mission (Extended),"Major Lazer, Nyla, Fuse ODG",166138,False,https://api.spotify.com/v1/tracks/40MkEbKzuSW9ET6HBngqnK,40MkEbKzuSW9ET6HBngqnK,Light It Up (feat. Nyla & Fuse ODG) [Remix],34,,10,track,spotify:track:40MkEbKzuSW9ET6HBngqnK,0.0375,https://api.spotify.com/v1/audio-analysis/40MkEbKzuSW9ET6HBngqnK,0.747,166138,0.877,40MkEbKzuSW9ET6HBngqnK,0.000833,9,0.233,-3.782,0,0.0664,107.991,4,https://api.spotify.com/v1/tracks/40MkEbKzuSW9ET6HBngqnK,audio_features,spotify:track:40MkEbKzuSW9ET6HBngqnK,0.763
128,HAIZ,"Hailee Steinfeld, DNCE",198240,False,https://api.spotify.com/v1/tracks/2qxaR31Te4xDR2yO6LqM8z,2qxaR31Te4xDR2yO6LqM8z,Rock Bottom,70,,3,track,spotify:track:2qxaR31Te4xDR2yO6LqM8z,0.285,https://api.spotify.com/v1/audio-analysis/2qxaR31Te4xDR2yO6LqM8z,0.598,198240,0.694,2qxaR31Te4xDR2yO6LqM8z,0.0,8,0.0551,-5.075,1,0.0583,157.979,4,https://api.spotify.com/v1/tracks/2qxaR31Te4xDR2yO6LqM8z,audio_features,spotify:track:2qxaR31Te4xDR2yO6LqM8z,0.68
129,PILLOWTALK,ZAYN,203686,True,https://api.spotify.com/v1/tracks/0IKK48xF4eEdfofyaeKWWO,0IKK48xF4eEdfofyaeKWWO,PILLOWTALK,71,https://p.scdn.co/mp3-preview/42282ede560cc5ec146264260d486d222476f13d?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0IKK48xF4eEdfofyaeKWWO,0.104,https://api.spotify.com/v1/audio-analysis/0IKK48xF4eEdfofyaeKWWO,0.588,203686,0.702,0IKK48xF4eEdfofyaeKWWO,0.0,11,0.089,-4.271,1,0.0496,124.909,4,https://api.spotify.com/v1/tracks/0IKK48xF4eEdfofyaeKWWO,audio_features,spotify:track:0IKK48xF4eEdfofyaeKWWO,0.41
130,Don't Let Me Down,"The Chainsmokers, Daya",208373,False,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,86,https://p.scdn.co/mp3-preview/4f410d4293b502e25df3e782c443d1745382c3da?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.157,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,0.532,208373,0.869,1i1fxkWeaMmKEB4T7zqbzK,0.00508,11,0.136,-5.094,1,0.172,159.803,4,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,audio_features,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.419
131,Roses,"The Chainsmokers, ROZES",226738,False,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,3vv9phIu6Y1vX3jcqaGz5Z,Roses,80,https://p.scdn.co/mp3-preview/551ca104a8e572832a6873d5d6b205c430e291fd?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.0435,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,0.713,226739,0.802,3vv9phIu6Y1vX3jcqaGz5Z,0.00377,4,0.309,-7.055,1,0.0561,100.001,4,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,audio_features,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.339
132,Chaos And The Calm,James Bay,260533,False,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,13HVjjWUZFaWilh2QUJKsP,Let It Go,75,,3,track,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.804,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,0.568,260533,0.293,13HVjjWUZFaWilh2QUJKsP,1.26e-05,1,0.107,-10.253,1,0.0313,147.175,4,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,audio_features,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.252
133,Brand New,Ben Rector,243933,False,https://api.spotify.com/v1/tracks/5EQ9yEra0SzVd673ZfKT4C,5EQ9yEra0SzVd673ZfKT4C,Brand New,63,,2,track,spotify:track:5EQ9yEra0SzVd673ZfKT4C,0.00338,https://api.spotify.com/v1/audio-analysis/5EQ9yEra0SzVd673ZfKT4C,0.553,243933,0.936,5EQ9yEra0SzVd673ZfKT4C,1.35e-06,9,0.102,-5.015,1,0.11,144.884,4,https://api.spotify.com/v1/tracks/5EQ9yEra0SzVd673ZfKT4C,audio_features,spotify:track:5EQ9yEra0SzVd673ZfKT4C,0.402
135,Stay,"Kygo, Maty Noyes",239465,False,https://api.spotify.com/v1/tracks/7gBj0VgcuAgkXkiRRYvSmK,7gBj0VgcuAgkXkiRRYvSmK,Stay,74,https://p.scdn.co/mp3-preview/a4efa1b584efd2077c680cc92b62553fdeee976d?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7gBj0VgcuAgkXkiRRYvSmK,0.0444,https://api.spotify.com/v1/audio-analysis/7gBj0VgcuAgkXkiRRYvSmK,0.648,239465,0.736,7gBj0VgcuAgkXkiRRYvSmK,0.000137,8,0.171,-7.948,1,0.0385,103.027,4,https://api.spotify.com/v1/tracks/7gBj0VgcuAgkXkiRRYvSmK,audio_features,spotify:track:7gBj0VgcuAgkXkiRRYvSmK,0.376
136,"Me, Myself & I","G-Eazy, Bebe Rexha",252141,True,https://api.spotify.com/v1/tracks/0KMYgSe9JWHloFeEVBU6qq,0KMYgSe9JWHloFeEVBU6qq,"Me, Myself & I",69,https://p.scdn.co/mp3-preview/07e478cf69935e88392d47ca71299cfd530dd4bb?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0KMYgSe9JWHloFeEVBU6qq,0.0174,https://api.spotify.com/v1/audio-analysis/0KMYgSe9JWHloFeEVBU6qq,0.755,252142,0.686,0KMYgSe9JWHloFeEVBU6qq,0.0,0,0.11,-6.106,0,0.0869,111.977,4,https://api.spotify.com/v1/tracks/0KMYgSe9JWHloFeEVBU6qq,audio_features,spotify:track:0KMYgSe9JWHloFeEVBU6qq,0.384
137,Higher Place (Radio Edit),"Dimitri Vegas & Like Mike, Ne-Yo",174010,False,https://api.spotify.com/v1/tracks/2tGzFXvRaFptFcp1hfO9uf,2tGzFXvRaFptFcp1hfO9uf,Higher Place (feat. Ne-Yo) - Radio Edit,5,,1,track,spotify:track:2tGzFXvRaFptFcp1hfO9uf,0.241,https://api.spotify.com/v1/audio-analysis/2tGzFXvRaFptFcp1hfO9uf,0.713,174010,0.615,2tGzFXvRaFptFcp1hfO9uf,3.78e-05,7,0.151,-6.252,1,0.0718,124.938,4,https://api.spotify.com/v1/tracks/2tGzFXvRaFptFcp1hfO9uf,audio_features,spotify:track:2tGzFXvRaFptFcp1hfO9uf,0.541
140,One Call Away,Charlie Puth,192075,False,https://api.spotify.com/v1/tracks/2uEJanMvnA1dXgX1ASnPQm,2uEJanMvnA1dXgX1ASnPQm,One Call Away,68,https://p.scdn.co/mp3-preview/95bc5ea2a087ded73953f6da3fce4b1d3dea72db?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:2uEJanMvnA1dXgX1ASnPQm,0.417,https://api.spotify.com/v1/audio-analysis/2uEJanMvnA1dXgX1ASnPQm,0.665,192075,0.62,2uEJanMvnA1dXgX1ASnPQm,0.0,1,0.113,-5.43,1,0.035,91.008,4,https://api.spotify.com/v1/tracks/2uEJanMvnA1dXgX1ASnPQm,audio_features,spotify:track:2uEJanMvnA1dXgX1ASnPQm,0.455
141,Sound of Your Heart,Shawn Hook,200132,False,https://api.spotify.com/v1/tracks/3e5wnsqhAkzlzk9SzdhOzR,3e5wnsqhAkzlzk9SzdhOzR,Sound Of Your Heart,56,,1,track,spotify:track:3e5wnsqhAkzlzk9SzdhOzR,0.00278,https://api.spotify.com/v1/audio-analysis/3e5wnsqhAkzlzk9SzdhOzR,0.744,200133,0.808,3e5wnsqhAkzlzk9SzdhOzR,0.0,9,0.0944,-3.684,1,0.0583,121.977,4,https://api.spotify.com/v1/tracks/3e5wnsqhAkzlzk9SzdhOzR,audio_features,spotify:track:3e5wnsqhAkzlzk9SzdhOzR,0.424
142,Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",219043,False,https://api.spotify.com/v1/tracks/3NFuE3uDOr6QUw9UZ9HzKo,3NFuE3uDOr6QUw9UZ9HzKo,Sugar (feat. Francesco Yates),68,https://p.scdn.co/mp3-preview/c4b6941542e99f1a0cf480d6b1ed033be783a3fa?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3NFuE3uDOr6QUw9UZ9HzKo,0.0185,https://api.spotify.com/v1/audio-analysis/3NFuE3uDOr6QUw9UZ9HzKo,0.636,219043,0.815,3NFuE3uDOr6QUw9UZ9HzKo,0.0,5,0.163,-5.098,0,0.0581,123.063,4,https://api.spotify.com/v1/tracks/3NFuE3uDOr6QUw9UZ9HzKo,audio_features,spotify:track:3NFuE3uDOr6QUw9UZ9HzKo,0.629
143,Middle,"DJ Snake, Bipolar Sunshine",220573,False,https://api.spotify.com/v1/tracks/2bKhIGdMdcqCqQ2ZhSv5nE,2bKhIGdMdcqCqQ2ZhSv5nE,Middle,20,,1,track,spotify:track:2bKhIGdMdcqCqQ2ZhSv5nE,0.0175,https://api.spotify.com/v1/audio-analysis/2bKhIGdMdcqCqQ2ZhSv5nE,0.564,220573,0.737,2bKhIGdMdcqCqQ2ZhSv5nE,0.0,9,0.054,-4.079,1,0.0414,104.764,4,https://api.spotify.com/v1/tracks/2bKhIGdMdcqCqQ2ZhSv5nE,audio_features,spotify:track:2bKhIGdMdcqCqQ2ZhSv5nE,0.231
145,Hello Friday (feat. Jason Derulo),"Flo Rida, Jason Derulo",201237,False,https://api.spotify.com/v1/tracks/2UIRHeHi72VP5WBMAfkPe5,2UIRHeHi72VP5WBMAfkPe5,Hello Friday (feat. Jason Derulo),62,https://p.scdn.co/mp3-preview/9d4a765a30fc6d12f8da222a6d5b9fd0fbe04967?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:2UIRHeHi72VP5WBMAfkPe5,0.0188,https://api.spotify.com/v1/audio-analysis/2UIRHeHi72VP5WBMAfkPe5,0.768,201238,0.881,2UIRHeHi72VP5WBMAfkPe5,3.65e-06,9,0.298,-4.392,0,0.113,99.98,4,https://api.spotify.com/v1/tracks/2UIRHeHi72VP5WBMAfkPe5,audio_features,spotify:track:2UIRHeHi72VP5WBMAfkPe5,0.506
147,This Unruly Mess I've Made,"Macklemore & Ryan Lewis, Ed Sheeran",305240,False,https://api.spotify.com/v1/tracks/44T13PWJ87jb3lFElhVIHx,44T13PWJ87jb3lFElhVIHx,Growing Up (feat. Ed Sheeran),67,https://p.scdn.co/mp3-preview/1ebef6cd2e20cb648e21655918e5a38769af355a?cid=452833d434b043269289f61fa9bfbf09,5,track,spotify:track:44T13PWJ87jb3lFElhVIHx,0.178,https://api.spotify.com/v1/audio-analysis/44T13PWJ87jb3lFElhVIHx,0.74,305240,0.549,44T13PWJ87jb3lFElhVIHx,0.0,9,0.114,-7.072,1,0.303,85.16,4,https://api.spotify.com/v1/tracks/44T13PWJ87jb3lFElhVIHx,audio_features,spotify:track:44T13PWJ87jb3lFElhVIHx,0.458
148,All My Friends,"Snakehips, Tinashe, Chance The Rapper",229746,True,https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K,6TaqooOXAEcijL6G1AWS2K,All My Friends,77,https://p.scdn.co/mp3-preview/3cd9a504a4511e4c00efd22c44549d98aaab699b?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:6TaqooOXAEcijL6G1AWS2K,0.119,https://api.spotify.com/v1/audio-analysis/6TaqooOXAEcijL6G1AWS2K,0.689,229747,0.521,6TaqooOXAEcijL6G1AWS2K,8.41e-05,0,0.108,-5.845,1,0.132,95.055,4,https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K,audio_features,spotify:track:6TaqooOXAEcijL6G1AWS2K,0.181
149,Faded,Alan Walker,212626,False,https://api.spotify.com/v1/tracks/1brwdYwjltrJo7WHpIvbYt,1brwdYwjltrJo7WHpIvbYt,Faded,47,,1,track,spotify:track:1brwdYwjltrJo7WHpIvbYt,0.0291,https://api.spotify.com/v1/audio-analysis/1brwdYwjltrJo7WHpIvbYt,0.589,212627,0.651,1brwdYwjltrJo7WHpIvbYt,3.2e-06,6,0.111,-5.097,1,0.0306,90.011,4,https://api.spotify.com/v1/tracks/1brwdYwjltrJo7WHpIvbYt,audio_features,spotify:track:1brwdYwjltrJo7WHpIvbYt,0.161
150,Be Right There,"Diplo, Sleepy Tom",237051,False,https://api.spotify.com/v1/tracks/59ZSmCCe6Ao1qtptCqX9Tk,59ZSmCCe6Ao1qtptCqX9Tk,Be Right There,13,,1,track,spotify:track:59ZSmCCe6Ao1qtptCqX9Tk,0.00259,https://api.spotify.com/v1/audio-analysis/59ZSmCCe6Ao1qtptCqX9Tk,0.695,237051,0.797,59ZSmCCe6Ao1qtptCqX9Tk,0.112,7,0.664,-5.199,1,0.0548,124.972,4,https://api.spotify.com/v1/tracks/59ZSmCCe6Ao1qtptCqX9Tk,audio_features,spotify:track:59ZSmCCe6Ao1qtptCqX9Tk,0.279
151,Never Forget You,"Zara Larsson, MNEK",213427,False,https://api.spotify.com/v1/tracks/6WLS56xiRrXjSm9RSdL3zD,6WLS56xiRrXjSm9RSdL3zD,Never Forget You,73,,1,track,spotify:track:6WLS56xiRrXjSm9RSdL3zD,0.00312,https://api.spotify.com/v1/audio-analysis/6WLS56xiRrXjSm9RSdL3zD,0.583,213428,0.732,6WLS56xiRrXjSm9RSdL3zD,9.86e-06,11,0.269,-5.728,0,0.0457,145.992,4,https://api.spotify.com/v1/tracks/6WLS56xiRrXjSm9RSdL3zD,audio_features,spotify:track:6WLS56xiRrXjSm9RSdL3zD,0.292
152,Daya,Daya,192381,False,https://api.spotify.com/v1/tracks/2hsza71y54ABzmabyNDtM4,2hsza71y54ABzmabyNDtM4,Hide Away,17,,5,track,spotify:track:2hsza71y54ABzmabyNDtM4,0.222,https://api.spotify.com/v1/audio-analysis/2hsza71y54ABzmabyNDtM4,0.884,192381,0.826,2hsza71y54ABzmabyNDtM4,2.29e-06,11,0.0719,-3.672,0,0.0854,94.997,4,https://api.spotify.com/v1/tracks/2hsza71y54ABzmabyNDtM4,audio_features,spotify:track:2hsza71y54ABzmabyNDtM4,0.474
153,SUGAR,"Robin Schulz, Francesco Yates",219043,False,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),79,https://p.scdn.co/mp3-preview/c4b6941542e99f1a0cf480d6b1ed033be783a3fa?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:5tf1VVWniHgryyumXyJM7w,0.0185,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,0.636,219043,0.815,5tf1VVWniHgryyumXyJM7w,0.0,5,0.163,-5.098,0,0.0581,123.063,4,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,audio_features,spotify:track:5tf1VVWniHgryyumXyJM7w,0.629
154,Gold,Kiiara,225882,False,https://api.spotify.com/v1/tracks/6WhzFzROw3aq3rPWjgYlxr,6WhzFzROw3aq3rPWjgYlxr,Gold,69,https://p.scdn.co/mp3-preview/c11c15826334b09f98922620970d6c65e44078b8?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:6WhzFzROw3aq3rPWjgYlxr,0.615,https://api.spotify.com/v1/audio-analysis/6WhzFzROw3aq3rPWjgYlxr,0.6,225882,0.412,6WhzFzROw3aq3rPWjgYlxr,0.0025,8,0.134,-9.343,1,0.344,113.049,5,https://api.spotify.com/v1/tracks/6WhzFzROw3aq3rPWjgYlxr,audio_features,spotify:track:6WhzFzROw3aq3rPWjgYlxr,0.409
155,Lean On,"Major Lazer, MØ, DJ Snake",176561,False,https://api.spotify.com/v1/tracks/4KcVVhAaHxqtX2ANt4b3tc,4KcVVhAaHxqtX2ANt4b3tc,Lean On,22,,1,track,spotify:track:4KcVVhAaHxqtX2ANt4b3tc,0.00339,https://api.spotify.com/v1/audio-analysis/4KcVVhAaHxqtX2ANt4b3tc,0.713,176561,0.79,4KcVVhAaHxqtX2ANt4b3tc,0.000868,7,0.485,-4.602,0,0.0574,98.011,4,https://api.spotify.com/v1/tracks/4KcVVhAaHxqtX2ANt4b3tc,audio_features,spotify:track:4KcVVhAaHxqtX2ANt4b3tc,0.302
156,Here for You,"Kygo, Ella Henderson",244510,False,https://api.spotify.com/v1/tracks/7vqUr6K2Js9Paq4kdNSOm6,7vqUr6K2Js9Paq4kdNSOm6,Here for You,72,https://p.scdn.co/mp3-preview/d81164eb6ed97f9c8c4c0d7f7f17f3d27b737c4f?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7vqUr6K2Js9Paq4kdNSOm6,0.535,https://api.spotify.com/v1/audio-analysis/7vqUr6K2Js9Paq4kdNSOm6,0.68,244510,0.772,7vqUr6K2Js9Paq4kdNSOm6,0.0153,10,0.147,-5.995,1,0.0416,105.005,4,https://api.spotify.com/v1/tracks/7vqUr6K2Js9Paq4kdNSOm6,audio_features,spotify:track:7vqUr6K2Js9Paq4kdNSOm6,0.37
157,Bang My Head (feat. Sia & Fetty Wap),"David Guetta, Sia, Fetty Wap",193333,False,https://api.spotify.com/v1/tracks/0QQG0RovnsfKUdHJIsJ39f,0QQG0RovnsfKUdHJIsJ39f,Bang My Head (feat. Sia & Fetty Wap),63,https://p.scdn.co/mp3-preview/c14b50dd5c3ad42984a0e52e49339c783fe0e3ef?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0QQG0RovnsfKUdHJIsJ39f,0.0525,https://api.spotify.com/v1/audio-analysis/0QQG0RovnsfKUdHJIsJ39f,0.599,193333,0.869,0QQG0RovnsfKUdHJIsJ39f,0.00719,0,0.103,-3.697,1,0.0789,108.061,4,https://api.spotify.com/v1/tracks/0QQG0RovnsfKUdHJIsJ39f,audio_features,spotify:track:0QQG0RovnsfKUdHJIsJ39f,0.603
159,Focus,Ariana Grande,211360,False,https://api.spotify.com/v1/tracks/1cdzfFjEbUbgTm5nv3FgXR,1cdzfFjEbUbgTm5nv3FgXR,Focus,63,,1,track,spotify:track:1cdzfFjEbUbgTm5nv3FgXR,0.266,https://api.spotify.com/v1/audio-analysis/1cdzfFjEbUbgTm5nv3FgXR,0.681,211360,0.879,1cdzfFjEbUbgTm5nv3FgXR,0.0,3,0.446,-6.006,0,0.291,99.955,4,https://api.spotify.com/v1/tracks/1cdzfFjEbUbgTm5nv3FgXR,audio_features,spotify:track:1cdzfFjEbUbgTm5nv3FgXR,0.806
160,Listen Again,"David Guetta, Sia, Fetty Wap",193333,False,https://api.spotify.com/v1/tracks/53Y0kdCa1CZ9gRqEuknfwy,53Y0kdCa1CZ9gRqEuknfwy,Bang My Head (feat. Sia & Fetty Wap),72,https://p.scdn.co/mp3-preview/c14b50dd5c3ad42984a0e52e49339c783fe0e3ef?cid=452833d434b043269289f61fa9bfbf09,15,track,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,0.0525,https://api.spotify.com/v1/audio-analysis/53Y0kdCa1CZ9gRqEuknfwy,0.599,193333,0.869,53Y0kdCa1CZ9gRqEuknfwy,0.00719,0,0.103,-3.697,1,0.0789,108.061,4,https://api.spotify.com/v1/tracks/53Y0kdCa1CZ9gRqEuknfwy,audio_features,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,0.603
161,Genesis Series,"ZHU, Skrillex, THEY.",231813,True,https://api.spotify.com/v1/tracks/0P6RjFd2HgG2AXJadQuGfE,0P6RjFd2HgG2AXJadQuGfE,Working For It - Bonus Track,66,https://p.scdn.co/mp3-preview/5e72c47c060e697fb2939217a110c72de5388e70?cid=452833d434b043269289f61fa9bfbf09,6,track,spotify:track:0P6RjFd2HgG2AXJadQuGfE,0.0971,https://api.spotify.com/v1/audio-analysis/0P6RjFd2HgG2AXJadQuGfE,0.776,231813,0.715,0P6RjFd2HgG2AXJadQuGfE,0.0131,5,0.247,-6.587,0,0.0505,99.951,4,https://api.spotify.com/v1/tracks/0P6RjFd2HgG2AXJadQuGfE,audio_features,spotify:track:0P6RjFd2HgG2AXJadQuGfE,0.494
162,When It's Dark Out,"G-Eazy, Bebe Rexha",251466,True,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",79,https://p.scdn.co/mp3-preview/8da61536b7f8b1aacadd1adbdc13570f9f35ffd3?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:40YcuQysJ0KlGQTeGUosTC,0.0186,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,0.757,251467,0.672,40YcuQysJ0KlGQTeGUosTC,0.0,0,0.158,-6.524,0,0.0955,111.996,4,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,audio_features,spotify:track:40YcuQysJ0KlGQTeGUosTC,0.389
165,I Know What You Did Last Summer,"Shawn Mendes, Camila Cabello",223853,False,https://api.spotify.com/v1/tracks/1tIUfYWKAeMEeQqL6venu0,1tIUfYWKAeMEeQqL6venu0,I Know What You Did Last Summer,8,,1,track,spotify:track:1tIUfYWKAeMEeQqL6venu0,0.119,https://api.spotify.com/v1/audio-analysis/1tIUfYWKAeMEeQqL6venu0,0.686,223853,0.754,1tIUfYWKAeMEeQqL6venu0,0.0,9,0.138,-4.537,0,0.103,114.037,4,https://api.spotify.com/v1/tracks/1tIUfYWKAeMEeQqL6venu0,audio_features,spotify:track:1tIUfYWKAeMEeQqL6venu0,0.737
166,ANTI,"Rihanna, Drake",219320,True,https://api.spotify.com/v1/tracks/32lmL4vQAAotg6MrJnhlQZ,32lmL4vQAAotg6MrJnhlQZ,Work,74,,4,track,spotify:track:32lmL4vQAAotg6MrJnhlQZ,0.0644,https://api.spotify.com/v1/audio-analysis/32lmL4vQAAotg6MrJnhlQZ,0.667,219320,0.538,32lmL4vQAAotg6MrJnhlQZ,0.0,11,0.0928,-6.294,1,0.0953,91.296,4,https://api.spotify.com/v1/tracks/32lmL4vQAAotg6MrJnhlQZ,audio_features,spotify:track:32lmL4vQAAotg6MrJnhlQZ,0.537
168,Lay It All On Me (feat. Ed Sheeran),"Rudimental, Ed Sheeran",242440,False,https://api.spotify.com/v1/tracks/60hmtJmGbsAEXC0KCKMlN3,60hmtJmGbsAEXC0KCKMlN3,Lay It All On Me (feat. Ed Sheeran),49,https://p.scdn.co/mp3-preview/167bf67341bda05f8197545ab254e59b237abcb6?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:60hmtJmGbsAEXC0KCKMlN3,0.141,https://api.spotify.com/v1/audio-analysis/60hmtJmGbsAEXC0KCKMlN3,0.669,242440,0.747,60hmtJmGbsAEXC0KCKMlN3,0.0,6,0.185,-7.108,1,0.0428,122.531,4,https://api.spotify.com/v1/tracks/60hmtJmGbsAEXC0KCKMlN3,audio_features,spotify:track:60hmtJmGbsAEXC0KCKMlN3,0.466
169,That's How You Know (feat. Kid Ink & Bebe Rexha),"Nico & Vinz, Kid Ink, Bebe Rexha",186443,True,https://api.spotify.com/v1/tracks/3icbmPGKTsKAa0IinkizCM,3icbmPGKTsKAa0IinkizCM,That's How You Know (feat. Kid Ink & Bebe Rexha),68,https://p.scdn.co/mp3-preview/43abbc07cdf93de62544359284b368399d728f90?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3icbmPGKTsKAa0IinkizCM,0.44,https://api.spotify.com/v1/audio-analysis/3icbmPGKTsKAa0IinkizCM,0.769,186443,0.437,3icbmPGKTsKAa0IinkizCM,0.0,1,0.116,-6.406,1,0.0363,103.921,4,https://api.spotify.com/v1/tracks/3icbmPGKTsKAa0IinkizCM,audio_features,spotify:track:3icbmPGKTsKAa0IinkizCM,0.743
170,Dessert,"Dawin, Silentó",211240,False,https://api.spotify.com/v1/tracks/2mqDi8BzmNw54qrVHduyiu,2mqDi8BzmNw54qrVHduyiu,Dessert - Remix,56,,2,track,spotify:track:2mqDi8BzmNw54qrVHduyiu,0.0686,https://api.spotify.com/v1/audio-analysis/2mqDi8BzmNw54qrVHduyiu,0.865,211240,0.791,2mqDi8BzmNw54qrVHduyiu,2.21e-06,6,0.068,-3.796,1,0.0504,97.001,4,https://api.spotify.com/v1/tracks/2mqDi8BzmNw54qrVHduyiu,audio_features,spotify:track:2mqDi8BzmNw54qrVHduyiu,0.689
172,Handwritten,Shawn Mendes,206880,False,https://api.spotify.com/v1/tracks/3zkWCteF82vJwv0hRLba76,3zkWCteF82vJwv0hRLba76,Stitches,16,,2,track,spotify:track:3zkWCteF82vJwv0hRLba76,0.0186,https://api.spotify.com/v1/audio-analysis/3zkWCteF82vJwv0hRLba76,0.751,206880,0.744,3zkWCteF82vJwv0hRLba76,0.0,10,0.0447,-6.604,0,0.0671,149.961,4,https://api.spotify.com/v1/tracks/3zkWCteF82vJwv0hRLba76,audio_features,spotify:track:3zkWCteF82vJwv0hRLba76,0.761
173,You Don't Own Me,"Grace, G-Eazy",199314,False,https://api.spotify.com/v1/tracks/2CpH1L4CUR47RARB3PgY1l,2CpH1L4CUR47RARB3PgY1l,You Don't Own Me,68,https://p.scdn.co/mp3-preview/06ad44fe94c9243f41cf0e8dd9ab595e13fc4ecc?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:2CpH1L4CUR47RARB3PgY1l,0.166,https://api.spotify.com/v1/audio-analysis/2CpH1L4CUR47RARB3PgY1l,0.336,199315,0.664,2CpH1L4CUR47RARB3PgY1l,1.31e-06,7,0.0575,-5.68,1,0.102,186.394,3,https://api.spotify.com/v1/tracks/2CpH1L4CUR47RARB3PgY1l,audio_features,spotify:track:2CpH1L4CUR47RARB3PgY1l,0.303
174,Lush Life,Zara Larsson,201122,False,https://api.spotify.com/v1/tracks/0r4SsYcwvd8URat6AS2m6f,0r4SsYcwvd8URat6AS2m6f,Lush Life,63,,1,track,spotify:track:0r4SsYcwvd8URat6AS2m6f,0.133,https://api.spotify.com/v1/audio-analysis/0r4SsYcwvd8URat6AS2m6f,0.694,201122,0.712,0r4SsYcwvd8URat6AS2m6f,0.0,7,0.211,-3.923,0,0.046,98.022,4,https://api.spotify.com/v1/tracks/0r4SsYcwvd8URat6AS2m6f,audio_features,spotify:track:0r4SsYcwvd8URat6AS2m6f,0.794
176,Love Myself,Hailee Steinfeld,218773,False,https://api.spotify.com/v1/tracks/0xCmwofyCiXdhoBsMSNj2w,0xCmwofyCiXdhoBsMSNj2w,Love Myself,19,,1,track,spotify:track:0xCmwofyCiXdhoBsMSNj2w,0.0032,https://api.spotify.com/v1/audio-analysis/0xCmwofyCiXdhoBsMSNj2w,0.616,218773,0.768,0xCmwofyCiXdhoBsMSNj2w,0.0,0,0.427,-6.714,0,0.0781,122.91,4,https://api.spotify.com/v1/tracks/0xCmwofyCiXdhoBsMSNj2w,audio_features,spotify:track:0xCmwofyCiXdhoBsMSNj2w,0.308
